fold,variant,model,date,usable_peak,n_obs,M_true,M_hat_median,M_hat_mean,peak_slot_true,peak_time_mode,C50,C75,C90,risk_raw_C50,risk_raw_C75,risk_raw_C90,risk_platt_C50,risk_platt_C75,risk_platt_C90,event_C50,event_C75,event_C90,calibration_status_platt_C50,calibration_status_platt_C75,calibration_status_platt_C90,n_cal_platt_C50,n_cal_platt_C75,n_cal_platt_C90,isotonic_status
f1,suspect,B4,2021.07.03,true,96,112.0,128.6930694580078,130.4326876335144,16,7,181.0,189.5,198.0,0.006,0.002,0.0,3.936229452878947e-6,3.936229452878947e-6,3.936229452878947e-6,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f1,suspect,B4,2021.07.04,true,96,28.0,30.733949661254883,33.84032444000244,33,50,181.0,189.5,198.0,0.0,0.0,0.0,1.3825064244711463e-10,1.3825064244711463e-10,1.3825064244711463e-10,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f1,suspect,B4,2021.07.05,true,96,185.0,188.23046875,189.4520335083008,43,35,181.0,189.5,198.0,0.672,0.4765,0.297,0.998215962567891,0.323405109865534,0.323405109865534,1.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f1,protoA,B1,2021.06.20,true,96,28.0,118.40454231167115,127.03613576054673,60,13,181.0,189.5,198.0,0.17739923299084834,0.07909867879236798,0.0037557356565364303,0.004542923851004378,0.004542923851004378,0.004542923851004378,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f1,protoA,B1,2021.06.27,true,96,31.0,123.88438060228735,128.35691525737107,49,24,181.0,189.5,198.0,0.12199621170669712,0.04038320390831222,0.02417248256712598,0.00018908763437753545,0.00018908763437753545,0.00018908763437753545,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f1,protoA,B1,2021.07.01,true,96,206.0,170.8741253465992,163.62931480128046,55,51,181.0,189.5,198.0,0.4837668837628667,0.12836728239625939,0.0024612681572171646,0.9947773613053243,0.31047038897816503,0.2517338012409434,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f1,protoA,B1,2021.07.02,true,96,187.0,152.74034004337807,154.44794159232083,36,30,181.0,189.5,198.0,0.5030561987294218,0.1450791595288561,0.024754819235045553,0.997006895755376,0.42792838867795685,0.025693490344367072,1.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f1,protoA,B1,2021.07.03,true,96,112.0,117.57967590944415,123.39552451042636,16,17,181.0,189.5,198.0,0.10025029460939361,0.02472451444964799,0.001209581734247428,0.000038223739299620325,0.000038223739299620325,0.000038223739299620325,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f1,protoA,B1,2021.07.04,true,96,28.0,122.49478254541584,121.09207439079003,33,32,181.0,189.5,198.0,0.06697958011895767,0.01226835206651716,0.007894736118639733,1.584095717986581e-6,1.584095717986581e-6,1.584095717986581e-6,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f1,protoA,B1,2021.07.05,true,96,185.0,181.7779074264325,171.58020839503652,43,53,181.0,189.5,198.0,0.5125336817538031,0.10903524722481985,0.029897922284080194,0.99772400865459,0.1883109877110962,0.020888292263561155,1.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
