model,variant,fold,stratum,metric,value,n
B4,K2,f4,nonop,auc_C50,NaN,1
B4,K2,f4,nonop,n_events_C50,0.0,1
B4,K2,f4,nonop,brier_raw_C75,0.0,1
B4,K2,f4,nonop,auc_C75,NaN,1
B4,K2,f4,nonop,n_events_C75,0.0,1
B4,K2,f4,nonop,brier_raw_C90,0.0,1
B4,K2,f4,nonop,auc_C90,NaN,1
B4,K2,f4,nonop,n_events_C90,0.0,1
B4,K2,f4,nonop,brier_mean_raw,0.0,1
B4,K2,f4,nonop,nll,1.844681393610288,146
B4,K2,pooled,all,peak_mae,14.671847231247845,51
B4,K2,pooled,all,peak_hit2,0.21568627450980393,51
B4,K2,pooled,all,brier_raw_C50,0.027448068627450983,51
B4,K2,pooled,all,auc_C50,0.9669354838709677,51
B4,K2,pooled,all,n_events_C50,31.0,51
B4,K2,pooled,all,brier_raw_C75,0.2051428480392157,51
B4,K2,pooled,all,auc_C75,0.6761904761904762,51
B4,K2,pooled,all,n_events_C75,21.0,51
B4,K2,pooled,all,brier_raw_C90,0.20149925,51
B4,K2,pooled,all,auc_C90,0.6781376518218624,51
B4,K2,pooled,all,n_events_C90,13.0,51
B4,K2,pooled,all,brier_mean_raw,0.14469672222222224,51
B4,K2,pooled,all,nll,3.141293845868757,5016
B4,K2,pooled,op,peak_mae,17.23799329190641,37
B4,K2,pooled,op,peak_hit2,0.2972972972972973,37
B4,K2,pooled,op,brier_raw_C50,0.037833824324324326,37
B4,K2,pooled,op,auc_C50,0.8897849462365591,37
B4,K2,pooled,op,n_events_C50,31.0,37
B4,K2,pooled,op,brier_raw_C75,0.2827644662162162,37
B4,K2,pooled,op,auc_C75,0.39285714285714285,37
B4,K2,pooled,op,n_events_C75,21.0,37
B4,K2,pooled,op,brier_raw_C90,0.27774220945945943,37
B4,K2,pooled,op,auc_C90,0.49038461538461536,37
B4,K2,pooled,op,n_events_C90,13.0,37
B4,K2,pooled,op,brier_mean_raw,0.19944683333333335,37
B4,K2,pooled,op,nll,3.6279481677703607,3622
B4,K2,pooled,nonop,peak_mae,7.889889785221645,14
B4,K2,pooled,nonop,peak_hit2,0.0,14
B4,K2,pooled,nonop,brier_raw_C50,0.0,14
B4,K2,pooled,nonop,auc_C50,NaN,14
B4,K2,pooled,nonop,n_events_C50,0.0,14
B4,K2,pooled,nonop,brier_raw_C75,0.0,14
B4,K2,pooled,nonop,auc_C75,NaN,14
B4,K2,pooled,nonop,n_events_C75,0.0,14
B4,K2,pooled,nonop,brier_raw_C90,0.0,14
B4,K2,pooled,nonop,auc_C90,NaN,14
B4,K2,pooled,nonop,n_events_C90,0.0,14
B4,K2,pooled,nonop,brier_mean_raw,0.0,14
B4,K2,pooled,nonop,nll,1.8768304642851075,1394
B4,re,f1,all,peak_mae,16.56401737531026,12
B4,re,f1,all,peak_hit2,0.4166666666666667,12
B4,re,f1,all,brier_raw_C50,0.17630962500000003,12
B4,re,f1,all,auc_C50,1.0,12
B4,re,f1,all,n_events_C50,8.0,12
B4,re,f1,all,brier_raw_C75,0.2675151875,12
B4,re,f1,all,auc_C75,1.0,12
B4,re,f1,all,n_events_C75,8.0,12
B4,re,f1,all,brier_raw_C90,0.2037967291666667,12
B4,re,f1,all,auc_C90,0.75,12
B4,re,f1,all,n_events_C90,4.0,12
B4,re,f1,all,brier_mean_raw,0.21587384722222225,12
B4,re,f1,all,nll,3.2771105964978537,1152
B4,re,f1,op,peak_mae,19.411316299438475,10
B4,re,f1,op,peak_hit2,0.4,10
B4,re,f1,op,brier_raw_C50,0.21157155000000002,10
B4,re,f1,op,auc_C50,1.0,10
B4,re,f1,op,n_events_C50,8.0,10
B4,re,f1,op,brier_raw_C75,0.321018225,10
B4,re,f1,op,auc_C75,1.0,10
B4,re,f1,op,n_events_C75,8.0,10
B4,re,f1,op,brier_raw_C90,0.24455607500000004,10
B4,re,f1,op,auc_C90,0.6666666666666666,10
B4,re,f1,op,n_events_C90,4.0,10
B4,re,f1,op,brier_mean_raw,0.2590486166666667,10
B4,re,f1,op,nll,3.569771885871887,960
B4,re,f1,nonop,peak_mae,2.3275227546691895,2
B4,re,f1,nonop,peak_hit2,0.5,2
B4,re,f1,nonop,brier_raw_C50,0.0,2
B4,re,f1,nonop,auc_C50,NaN,2
B4,re,f1,nonop,n_events_C50,0.0,2
B4,re,f1,nonop,brier_raw_C75,0.0,2
B4,re,f1,nonop,auc_C75,NaN,2
B4,re,f1,nonop,n_events_C75,0.0,2
B4,re,f1,nonop,brier_raw_C90,0.0,2
B4,re,f1,nonop,auc_C90,NaN,2
B4,re,f1,nonop,n_events_C90,0.0,2
B4,re,f1,nonop,brier_mean_raw,0.0,2
B4,re,f1,nonop,nll,1.8138041496276855,192
B4,re,f2,all,peak_mae,14.632227017329289,13
B4,re,f2,all,peak_hit2,0.15384615384615385,13
B4,re,f2,all,brier_raw_C50,0.08268438461538462,13
B4,re,f2,all,auc_C50,1.0,13
B4,re,f2,all,n_events_C50,7.0,13
B4,re,f2,all,brier_raw_C75,0.16338223076923075,13
B4,re,f2,all,auc_C75,1.0,13
B4,re,f2,all,n_events_C75,7.0,13
B4,re,f2,all,brier_raw_C90,0.229593,13
B4,re,f2,all,auc_C90,1.0,13
B4,re,f2,all,n_events_C90,7.0,13
B4,re,f2,all,brier_mean_raw,0.15855320512820514,13
B4,re,f2,all,nll,2.9031119346618652,1248
B4,re,f2,op,peak_mae,20.67918062210083,8
B4,re,f2,op,peak_hit2,0.25,8
B4,re,f2,op,brier_raw_C50,0.134362125,8
B4,re,f2,op,auc_C50,1.0,8
B4,re,f2,op,n_events_C50,7.0,8
B4,re,f2,op,brier_raw_C75,0.26549612499999997,8
B4,re,f2,op,auc_C75,1.0,8
B4,re,f2,op,n_events_C75,7.0,8
B4,re,f2,op,brier_raw_C90,0.373088625,8
B4,re,f2,op,auc_C90,1.0,8
B4,re,f2,op,n_events_C90,7.0,8
B4,re,f2,op,brier_mean_raw,0.25764895833333334,8
B4,re,f2,op,nll,3.552924007177353,768
B4,re,f2,nonop,peak_mae,4.957101249694825,5
B4,re,f2,nonop,peak_hit2,0.0,5
B4,re,f2,nonop,brier_raw_C50,0.0,5
B4,re,f2,nonop,auc_C50,NaN,5
B4,re,f2,nonop,n_events_C50,0.0,5
B4,re,f2,nonop,brier_raw_C75,0.0,5
B4,re,f2,nonop,auc_C75,NaN,5
B4,re,f2,nonop,n_events_C75,0.0,5
B4,re,f2,nonop,brier_raw_C90,0.0,5
B4,re,f2,nonop,auc_C90,NaN,5
B4,re,f2,nonop,n_events_C90,0.0,5
B4,re,f2,nonop,brier_mean_raw,0.0,5
B4,re,f2,nonop,nll,1.863412618637085,480
B4,re,f3,all,peak_mae,8.770233086177281,14
B4,re,f3,all,peak_hit2,0.2857142857142857,14
B4,re,f3,all,brier_raw_C50,0.06928876785714286,14
B4,re,f3,all,auc_C50,0.9791666666666666,14
B4,re,f3,all,n_events_C50,6.0,14
B4,re,f3,all,brier_raw_C75,0.1319798035714286,14
B4,re,f3,all,auc_C75,0.825,14
B4,re,f3,all,n_events_C75,4.0,14
B4,re,f3,all,brier_raw_C90,0.10859828571428572,14
B4,re,f3,all,auc_C90,0.8333333333333334,14
B4,re,f3,all,n_events_C90,2.0,14
B4,re,f3,all,brier_mean_raw,0.10328895238095237,14
B4,re,f3,all,nll,2.757353433540889,1344
B4,re,f3,op,peak_mae,12.000093460083008,8
B4,re,f3,op,peak_hit2,0.5,8
B4,re,f3,op,brier_raw_C50,0.12125534375000001,8
B4,re,f3,op,auc_C50,0.9166666666666666,8
B4,re,f3,op,n_events_C50,6.0,8
B4,re,f3,op,brier_raw_C75,0.23096465625,8
B4,re,f3,op,auc_C75,0.5625,8
B4,re,f3,op,n_events_C75,4.0,8
B4,re,f3,op,brier_raw_C90,0.190047,8
B4,re,f3,op,auc_C90,0.6666666666666666,8
B4,re,f3,op,n_events_C90,2.0,8
B4,re,f3,op,brier_mean_raw,0.18075566666666668,8
B4,re,f3,op,nll,3.5041882693767548,768
B4,re,f3,nonop,peak_mae,4.4637525876363116,6
B4,re,f3,nonop,peak_hit2,0.0,6
B4,re,f3,nonop,brier_raw_C50,0.0,6
B4,re,f3,nonop,auc_C50,NaN,6
B4,re,f3,nonop,n_events_C50,0.0,6
B4,re,f3,nonop,brier_raw_C75,0.0,6
B4,re,f3,nonop,auc_C75,NaN,6
B4,re,f3,nonop,n_events_C75,0.0,6
B4,re,f3,nonop,brier_raw_C90,0.0,6
B4,re,f3,nonop,auc_C90,NaN,6
B4,re,f3,nonop,n_events_C90,0.0,6
B4,re,f3,nonop,brier_mean_raw,0.0,6
B4,re,f3,nonop,nll,1.7615736524264018,576
B4,re,f4,all,peak_mae,7.76119589805603,12
B4,re,f4,all,peak_hit2,0.16666666666666666,12
B4,re,f4,all,brier_raw_C50,0.07009408333333332,12
B4,re,f4,all,auc_C50,1.0,12
B4,re,f4,all,n_events_C50,10.0,12
B4,re,f4,all,brier_raw_C75,0.22470145833333333,12
B4,re,f4,all,auc_C75,0.525,12
B4,re,f4,all,n_events_C75,2.0,12
B4,re,f4,all,brier_raw_C90,0.09335900000000003,12
B4,re,f4,all,auc_C90,NaN,12
B4,re,f4,all,n_events_C90,0.0,12
B4,re,f4,all,brier_mean_raw,0.12938484722222224,12
B4,re,f4,all,nll,3.463183512477755,1272
B4,re,f4,op,peak_mae,8.27996756813743,11
B4,re,f4,op,peak_hit2,0.09090909090909091,11
B4,re,f4,op,brier_raw_C50,0.0764662727272727,11
B4,re,f4,op,auc_C50,1.0,11
B4,re,f4,op,n_events_C50,10.0,11
B4,re,f4,op,brier_raw_C75,0.24512886363636358,11
B4,re,f4,op,auc_C75,0.4722222222222222,11
B4,re,f4,op,n_events_C75,2.0,11
B4,re,f4,op,brier_raw_C90,0.10184618181818182,11
B4,re,f4,op,auc_C90,NaN,11
B4,re,f4,op,n_events_C90,0.0,11
B4,re,f4,op,brier_mean_raw,0.14114710606060604,11
B4,re,f4,op,nll,3.673553996992365,1126
B4,re,f4,nonop,peak_mae,2.0547075271606445,1
B4,re,f4,nonop,peak_hit2,1.0,1
B4,re,f4,nonop,brier_raw_C50,0.0,1
B4,re,f4,nonop,auc_C50,NaN,1
B4,re,f4,nonop,n_events_C50,0.0,1
B4,re,f4,nonop,brier_raw_C75,0.0,1
B4,re,f4,nonop,auc_C75,NaN,1
B4,re,f4,nonop,n_events_C75,0.0,1
B4,re,f4,nonop,brier_raw_C90,0.0,1
B4,re,f4,nonop,auc_C90,NaN,1
B4,re,f4,nonop,n_events_C90,0.0,1
B4,re,f4,nonop,brier_mean_raw,0.0,1
B4,re,f4,nonop,nll,1.84073717300206,146
B4,re,pooled,all,peak_mae,11.86087791592467,51
B4,re,pooled,all,peak_hit2,0.2549019607843137,51
B4,re,pooled,all,brier_raw_C50,0.09807420098039216,51
B4,re,pooled,all,auc_C50,0.9725806451612903,51
B4,re,pooled,all,n_events_C50,31.0,51
B4,re,pooled,all,brier_raw_C75,0.19369188235294119,51
B4,re,pooled,all,auc_C75,0.6611111111111111,51
B4,re,pooled,all,n_events_C75,21.0,51
B4,re,pooled,all,brier_raw_C90,0.1582539950980392,51
B4,re,pooled,all,auc_C90,0.7904858299595142,51
B4,re,pooled,all,n_events_C90,13.0,51
B4,re,pooled,all,brier_mean_raw,0.1500066928104575,51
B4,re,pooled,all,nll,3.091979175473324,5016
B4,re,pooled,op,peak_mae,14.773702673009923,37
B4,re,pooled,op,peak_hit2,0.2972972972972973,37
B4,re,pooled,op,brier_raw_C50,0.13518335810810808,37
B4,re,pooled,op,auc_C50,0.9086021505376344,37
B4,re,pooled,op,n_events_C50,31.0,37
B4,re,pooled,op,brier_raw_C75,0.2669807027027027,37
B4,re,pooled,op,auc_C75,0.3645833333333333,37
B4,re,pooled,op,n_events_C75,21.0,37
B4,re,pooled,op,brier_raw_C90,0.21813388513513512,37
B4,re,pooled,op,auc_C90,0.6682692307692307,37
B4,re,pooled,op,n_events_C90,13.0,37
B4,re,pooled,op,brier_mean_raw,0.20676598198198196,37
B4,re,pooled,op,nll,3.5845568855449943,3622
B4,re,pooled,nonop,peak_mae,4.1626982007707864,14
B4,re,pooled,nonop,peak_hit2,0.14285714285714285,14
B4,re,pooled,nonop,brier_raw_C50,0.0,14
B4,re,pooled,nonop,auc_C50,NaN,14
B4,re,pooled,nonop,n_events_C50,0.0,14
B4,re,pooled,nonop,brier_raw_C75,0.0,14
B4,re,pooled,nonop,auc_C75,NaN,14
B4,re,pooled,nonop,n_events_C75,0.0,14
B4,re,pooled,nonop,brier_raw_C90,0.0,14
B4,re,pooled,nonop,auc_C90,NaN,14
B4,re,pooled,nonop,n_events_C90,0.0,14
B4,re,pooled,nonop,brier_mean_raw,0.0,14
B4,re,pooled,nonop,nll,1.8121251827333031,1394
B1,AWstar,f1,all,peak_mae,31.03253605634842,12
B1,AWstar,f1,all,peak_hit2,0.4166666666666667,12
B1,AWstar,f1,all,brier_raw_C50,0.06384583608993548,12
B1,AWstar,f1,all,auc_C50,1.0,12
B1,AWstar,f1,all,n_events_C50,8.0,12
B1,AWstar,f1,all,brier_raw_C75,0.5643451954066095,12
B1,AWstar,f1,all,auc_C75,0.75,12
B1,AWstar,f1,all,n_events_C75,8.0,12
B1,AWstar,f1,all,brier_raw_C90,0.24944738128964117,12
B1,AWstar,f1,all,auc_C90,0.890625,12
B1,AWstar,f1,all,n_events_C90,4.0,12
B1,AWstar,f1,all,brier_mean_raw,0.29254613759539544,12
B1,AWstar,f1,all,nll,NaN,0
B1,AWstar,f1,op,peak_mae,22.814886321893717,10
B1,AWstar,f1,op,peak_hit2,0.4,10
B1,AWstar,f1,op,brier_raw_C50,0.07634358416439092,10
B1,AWstar,f1,op,auc_C50,1.0,10
B1,AWstar,f1,op,n_events_C50,8.0,10
B1,AWstar,f1,op,brier_raw_C75,0.6770566409194662,10
B1,AWstar,f1,op,auc_C75,0.625,10
B1,AWstar,f1,op,n_events_C75,8.0,10
B1,AWstar,f1,op,brier_raw_C90,0.29931234069541324,10
B1,AWstar,f1,op,auc_C90,0.8541666666666666,10
B1,AWstar,f1,op,n_events_C90,4.0,10
B1,AWstar,f1,op,brier_mean_raw,0.3509041885930901,10
B1,AWstar,f1,op,nll,NaN,0
B1,AWstar,f1,nonop,peak_mae,72.12078472862193,2
B1,AWstar,f1,nonop,peak_hit2,0.5,2
B1,AWstar,f1,nonop,brier_raw_C50,0.001357095717658163,2
B1,AWstar,f1,nonop,auc_C50,NaN,2
B1,AWstar,f1,nonop,n_events_C50,0.0,2
B1,AWstar,f1,nonop,brier_raw_C75,0.0007879678423269057,2
B1,AWstar,f1,nonop,auc_C75,NaN,2
B1,AWstar,f1,nonop,n_events_C75,0.0,2
B1,AWstar,f1,nonop,brier_raw_C90,0.00012258426078090728,2
B1,AWstar,f1,nonop,auc_C90,NaN,2
B1,AWstar,f1,nonop,n_events_C90,0.0,2
B1,AWstar,f1,nonop,brier_mean_raw,0.000755882606921992,2
B1,AWstar,f1,nonop,nll,NaN,0
B1,AWstar,f2,all,peak_mae,41.97906335440243,13
B1,AWstar,f2,all,peak_hit2,0.07692307692307693,13
B1,AWstar,f2,all,brier_raw_C50,0.007644630462737027,13
B1,AWstar,f2,all,auc_C50,1.0,13
B1,AWstar,f2,all,n_events_C50,7.0,13
B1,AWstar,f2,all,brier_raw_C75,0.04720061619894937,13
B1,AWstar,f2,all,auc_C75,1.0,13
B1,AWstar,f2,all,n_events_C75,7.0,13
B1,AWstar,f2,all,brier_raw_C90,0.2237826413265269,13
B1,AWstar,f2,all,auc_C90,0.7857142857142857,13
B1,AWstar,f2,all,n_events_C90,7.0,13
B1,AWstar,f2,all,brier_mean_raw,0.09287596266273776,13
B1,AWstar,f2,all,nll,NaN,0
B1,AWstar,f2,op,peak_mae,14.187600103267897,8
B1,AWstar,f2,op,peak_hit2,0.125,8
B1,AWstar,f2,op,brier_raw_C50,0.010794026608064309,8
B1,AWstar,f2,op,auc_C50,1.0,8
B1,AWstar,f2,op,n_events_C50,7.0,8
B1,AWstar,f2,op,brier_raw_C75,0.05690721256039016,8
B1,AWstar,f2,op,auc_C75,1.0,8
B1,AWstar,f2,op,n_events_C75,7.0,8
B1,AWstar,f2,op,brier_raw_C90,0.3027094090252376,8
B1,AWstar,f2,op,auc_C90,1.0,8
B1,AWstar,f2,op,n_events_C90,7.0,8
B1,AWstar,f2,op,brier_mean_raw,0.12347021606456403,8
B1,AWstar,f2,op,nll,NaN,0
B1,AWstar,f2,nonop,peak_mae,86.44540455621768,5
B1,AWstar,f2,nonop,peak_hit2,0.0,5
B1,AWstar,f2,nonop,brier_raw_C50,0.0026055966302133706,5
B1,AWstar,f2,nonop,auc_C50,NaN,5
B1,AWstar,f2,nonop,n_events_C50,0.0,5
B1,AWstar,f2,nonop,brier_raw_C75,0.03167006202064411,5
B1,AWstar,f2,nonop,auc_C75,NaN,5
B1,AWstar,f2,nonop,n_events_C75,0.0,5
B1,AWstar,f2,nonop,brier_raw_C90,0.09749981300858972,5
B1,AWstar,f2,nonop,auc_C90,NaN,5
B1,AWstar,f2,nonop,n_events_C90,0.0,5
B1,AWstar,f2,nonop,brier_mean_raw,0.043925157219815734,5
B1,AWstar,f2,nonop,nll,NaN,0
B1,AWstar,f3,all,peak_mae,17.578924906642136,14
B1,AWstar,f3,all,peak_hit2,0.2857142857142857,14
B1,AWstar,f3,all,brier_raw_C50,0.096699732307263,14
B1,AWstar,f3,all,auc_C50,0.9166666666666666,14
B1,AWstar,f3,all,n_events_C50,6.0,14
B1,AWstar,f3,all,brier_raw_C75,0.1750561436699258,14
B1,AWstar,f3,all,auc_C75,0.75,14
B1,AWstar,f3,all,n_events_C75,4.0,14
B1,AWstar,f3,all,brier_raw_C90,0.15588112819064598,14
B1,AWstar,f3,all,auc_C90,0.3333333333333333,14
B1,AWstar,f3,all,n_events_C90,2.0,14
B1,AWstar,f3,all,brier_mean_raw,0.14254566805594496,14
B1,AWstar,f3,all,nll,NaN,0
B1,AWstar,f3,op,peak_mae,17.084726793305258,8
B1,AWstar,f3,op,peak_hit2,0.375,8
B1,AWstar,f3,op,brier_raw_C50,0.16708336508286353,8
B1,AWstar,f3,op,auc_C50,0.6666666666666666,8
B1,AWstar,f3,op,n_events_C50,6.0,8
B1,AWstar,f3,op,brier_raw_C75,0.29188077338249774,8
B1,AWstar,f3,op,auc_C75,0.625,8
B1,AWstar,f3,op,n_events_C75,4.0,8
B1,AWstar,f3,op,brier_raw_C90,0.2716079320267718,8
B1,AWstar,f3,op,auc_C90,0.16666666666666666,8
B1,AWstar,f3,op,n_events_C90,2.0,8
B1,AWstar,f3,op,brier_mean_raw,0.24352402349737767,8
B1,AWstar,f3,op,nll,NaN,0
B1,AWstar,f3,nonop,peak_mae,18.237855724424637,6
B1,AWstar,f3,nonop,peak_hit2,0.16666666666666666,6
B1,AWstar,f3,nonop,brier_raw_C50,0.0028548886064622765,6
B1,AWstar,f3,nonop,auc_C50,NaN,6
B1,AWstar,f3,nonop,n_events_C50,0.0,6
B1,AWstar,f3,nonop,brier_raw_C75,0.01928997071982994,6
B1,AWstar,f3,nonop,auc_C75,NaN,6
B1,AWstar,f3,nonop,n_events_C75,0.0,6
B1,AWstar,f3,nonop,brier_raw_C90,0.0015787230758114981,6
B1,AWstar,f3,nonop,auc_C90,NaN,6
B1,AWstar,f3,nonop,n_events_C90,0.0,6
B1,AWstar,f3,nonop,brier_mean_raw,0.007907860800701239,6
B1,AWstar,f3,nonop,nll,NaN,0
B1,AWstar,f4,all,peak_mae,8.833048219802587,12
B1,AWstar,f4,all,peak_hit2,0.0,12
B1,AWstar,f4,all,brier_raw_C50,0.008037583148251613,12
B1,AWstar,f4,all,auc_C50,1.0,12
B1,AWstar,f4,all,n_events_C50,10.0,12
B1,AWstar,f4,all,brier_raw_C75,0.34288473602196773,12
B1,AWstar,f4,all,auc_C75,0.6,12
B1,AWstar,f4,all,n_events_C75,2.0,12
B1,AWstar,f4,all,brier_raw_C90,0.0680970189315027,12
B1,AWstar,f4,all,auc_C90,NaN,12
B1,AWstar,f4,all,n_events_C90,0.0,12
B1,AWstar,f4,all,brier_mean_raw,0.139673112700574,12
B1,AWstar,f4,all,nll,NaN,0
B1,AWstar,f4,op,peak_mae,9.535148172263838,11
B1,AWstar,f4,op,peak_hit2,0.0,11
B1,AWstar,f4,op,brier_raw_C50,0.008768135250146513,11
B1,AWstar,f4,op,auc_C50,1.0,11
B1,AWstar,f4,op,n_events_C50,10.0,11
B1,AWstar,f4,op,brier_raw_C75,0.37405602579241143,11
B1,AWstar,f4,op,auc_C75,0.5555555555555556,11
B1,AWstar,f4,op,n_events_C75,2.0,11
B1,AWstar,f4,op,brier_raw_C90,0.07422978087288162,11
B1,AWstar,f4,op,auc_C90,NaN,11
B1,AWstar,f4,op,n_events_C90,0.0,11
B1,AWstar,f4,op,brier_mean_raw,0.15235131397181315,11
B1,AWstar,f4,op,nll,NaN,0
B1,AWstar,f4,nonop,peak_mae,1.1099487427288075,1
B1,AWstar,f4,nonop,peak_hit2,0.0,1
B1,AWstar,f4,nonop,brier_raw_C50,1.5100274077139174e-6,1
B1,AWstar,f4,nonop,auc_C50,NaN,1
B1,AWstar,f4,nonop,n_events_C50,0.0,1
B1,AWstar,f4,nonop,brier_raw_C75,5.485470877198357e-7,1
B1,AWstar,f4,nonop,auc_C75,NaN,1
B1,AWstar,f4,nonop,n_events_C75,0.0,1
B1,AWstar,f4,nonop,brier_raw_C90,0.0006366375763344275,1
B1,AWstar,f4,nonop,auc_C90,NaN,1
B1,AWstar,f4,nonop,n_events_C90,0.0,1
B1,AWstar,f4,nonop,brier_mean_raw,0.00021289871694328707,1
B1,AWstar,f4,nonop,nll,NaN,0
B1,AWstar,pooled,all,peak_mae,24.906270266941835,51
B1,AWstar,pooled,all,peak_hit2,0.19607843137254902,51
B1,AWstar,pooled,all,brier_raw_C50,0.045407401552460945,51
B1,AWstar,pooled,all,auc_C50,0.9693548387096774,51
B1,AWstar,pooled,all,n_events_C50,31.0,51
B1,AWstar,pooled,all,brier_raw_C75,0.2735520235119261,51
B1,AWstar,pooled,all,auc_C75,0.680952380952381,51
B1,AWstar,pooled,all,n_events_C75,21.0,51
B1,AWstar,pooled,all,brier_raw_C90,0.17454986146211018,51
B1,AWstar,pooled,all,auc_C90,0.7236842105263158,51
B1,AWstar,pooled,all,n_events_C90,13.0,51
B1,AWstar,pooled,all,brier_mean_raw,0.1645030955088324,51
B1,AWstar,pooled,all,nll,NaN,0
B1,AWstar,pooled,op,peak_mae,15.762543467200663,37
B1,AWstar,pooled,op,peak_hit2,0.21621621621621623,37
B1,AWstar,pooled,op,brier_raw_C50,0.06170012061953902,37
B1,AWstar,pooled,op,auc_C50,0.8978494623655914,37
B1,AWstar,pooled,op,n_events_C50,31.0,37
B1,AWstar,pooled,op,brier_raw_C75,0.3696077454176835,37
B1,AWstar,pooled,op,auc_C75,0.5565476190476191,37
B1,AWstar,pooled,op,n_events_C75,21.0,37
B1,AWstar,pooled,op,brier_raw_C90,0.22714026283707853,37
B1,AWstar,pooled,op,auc_C90,0.7035256410256411,37
B1,AWstar,pooled,op,n_events_C90,13.0,37
B1,AWstar,pooled,op,brier_mean_raw,0.219482709624767,37
B1,AWstar,pooled,op,nll,NaN,0
B1,AWstar,pooled,nonop,peak_mae,49.07183395197207,14
B1,AWstar,pooled,nonop,peak_hit2,0.14285714285714285,14
B1,AWstar,pooled,nonop,brier_raw_C50,0.002348072589468897,14
B1,AWstar,pooled,nonop,auc_C50,NaN,14
B1,AWstar,pooled,nonop,n_events_C50,0.0,14
B1,AWstar,pooled,nonop,brier_raw_C75,0.019690472760995836,14
B1,AWstar,pooled,nonop,auc_C75,NaN,14
B1,AWstar,pooled,nonop,n_events_C75,0.0,14
B1,AWstar,pooled,nonop,brier_raw_C90,0.03556094354255098,14
B1,AWstar,pooled,nonop,auc_C90,NaN,14
B1,AWstar,pooled,nonop,n_events_C90,0.0,14
B1,AWstar,pooled,nonop,brier_mean_raw,0.019199829631005243,14
B1,AWstar,pooled,nonop,nll,NaN,0
B4,B,f2,all,peak_mae,13.113245010375977,13
B4,B,f2,all,peak_hit2,0.23076923076923078,13
B4,B,f2,all,brier_raw_C50,0.0012116346153846155,13
B4,B,f2,all,auc_C50,1.0,13
B4,B,f2,all,n_events_C50,7.0,13
B4,B,f2,all,brier_raw_C75,0.010253461538461536,13
B4,B,f2,all,auc_C75,1.0,13
B4,B,f2,all,n_events_C75,7.0,13
B4,B,f2,all,brier_raw_C90,0.17087613461538462,13
B4,B,f2,all,auc_C90,1.0,13
B4,B,f2,all,n_events_C90,7.0,13
B4,B,f2,all,brier_mean_raw,0.06078041025641026,13
B4,B,f2,all,nll,3.0537395110497108,1248
B4,B,f2,op,peak_mae,18.649370193481445,8
B4,B,f2,op,peak_hit2,0.25,8
B4,B,f2,op,brier_raw_C50,0.00196890625,8
B4,B,f2,op,auc_C50,1.0,8
B4,B,f2,op,n_events_C50,7.0,8
B4,B,f2,op,brier_raw_C75,0.016661874999999996,8
B4,B,f2,op,auc_C75,1.0,8
B4,B,f2,op,n_events_C75,7.0,8
B4,B,f2,op,brier_raw_C90,0.27767371875,8
B4,B,f2,op,auc_C90,1.0,8
B4,B,f2,op,n_events_C90,7.0,8
B4,B,f2,op,brier_mean_raw,0.09876816666666667,8
B4,B,f2,op,nll,3.6591219902038574,768
B4,B,f2,nonop,peak_mae,4.255444717407227,5
B4,B,f2,nonop,peak_hit2,0.2,5
B4,B,f2,nonop,brier_raw_C50,0.0,5
B4,B,f2,nonop,auc_C50,NaN,5
B4,B,f2,nonop,n_events_C50,0.0,5
B4,B,f2,nonop,brier_raw_C75,0.0,5
B4,B,f2,nonop,auc_C75,NaN,5
B4,B,f2,nonop,n_events_C75,0.0,5
B4,B,f2,nonop,brier_raw_C90,0.0,5
B4,B,f2,nonop,auc_C90,NaN,5
B4,B,f2,nonop,n_events_C90,0.0,5
B4,B,f2,nonop,brier_mean_raw,0.0,5
B4,B,f2,nonop,nll,2.0851275444030763,480
B4,B,f3,all,peak_mae,12.361353056771415,14
B4,B,f3,all,peak_hit2,0.2857142857142857,14
B4,B,f3,all,brier_raw_C50,0.07901848214285714,14
B4,B,f3,all,auc_C50,0.9479166666666666,14
B4,B,f3,all,n_events_C50,6.0,14
B4,B,f3,all,brier_raw_C75,0.16071510714285714,14
B4,B,f3,all,auc_C75,0.8,14
B4,B,f3,all,n_events_C75,4.0,14
B4,B,f3,all,brier_raw_C90,0.10439523214285713,14
B4,B,f3,all,auc_C90,0.7083333333333334,14
B4,B,f3,all,n_events_C90,2.0,14
B4,B,f3,all,brier_mean_raw,0.11470960714285715,14
B4,B,f3,all,nll,2.878587109701974,1344
B4,B,f3,op,peak_mae,19.36223030090332,8
B4,B,f3,op,peak_hit2,0.5,8
B4,B,f3,op,brier_raw_C50,0.13828234375,8
B4,B,f3,op,auc_C50,0.7916666666666666,8
B4,B,f3,op,n_events_C50,6.0,8
B4,B,f3,op,brier_raw_C75,0.2812514375,8
B4,B,f3,op,auc_C75,0.5,8
B4,B,f3,op,n_events_C75,4.0,8
B4,B,f3,op,brier_raw_C90,0.18269165625,8
B4,B,f3,op,auc_C90,0.4166666666666667,8
B4,B,f3,op,n_events_C90,2.0,8
B4,B,f3,op,brier_mean_raw,0.2007418125,8
B4,B,f3,op,nll,3.6868002116680145,768
B4,B,f3,nonop,peak_mae,3.0268500645955405,6
B4,B,f3,nonop,peak_hit2,0.0,6
B4,B,f3,nonop,brier_raw_C50,0.0,6
B4,B,f3,nonop,auc_C50,NaN,6
B4,B,f3,nonop,n_events_C50,0.0,6
B4,B,f3,nonop,brier_raw_C75,0.0,6
